type,oc_dt,oc_p1
毒品,1090106,台南市永康區
毒品,1090106,桃園市八德區
毒品,1090106,桃園市八德區
毒品,1090106,新北市新莊區
毒品,1090106,新北市土城區
毒品,1090106,桃園市平鎮區
毒品,1090106,新北市三重區
毒品,1090106,台中市西屯區
毒品,1090106,桃園市大溪區
毒品,1090106,新北市蘆洲區
毒品,1090106,新北市五股區
毒品,1090106,桃園市桃園區
毒品,1090106,台中市北區
毒品,1090106,桃園市桃園區
毒品,1090106,新北市土城區
毒品,1090106,新北市板橋區
毒品,1090106,新北市三重區
毒品,1090106,台北市信義區
毒品,1090106,新北市板橋區
毒品,1090106,新竹縣新埔鎮
毒品,1090107,新北市板橋區
毒品,1090107,新北市三重區
毒品,1090107,台北市北投區
毒品,1090107,新北市三重區
毒品,1090107,台北市信義區
毒品,1090107,彰化縣伸港鄉
毒品,1090107,台北市大同區
毒品,1090107,台南市仁德區
毒品,1090107,嘉義縣水上鄉
毒品,1090107,台中市東區
毒品,1090107,台北市松山區
毒品,1090107,台北市松山區
毒品,1090107,台北市大同區
毒品,1090107,基隆市暖暖區
毒品,1090107,新北市土城區
毒品,1090107,台北市中山區
毒品,1090107,台北市信義區
毒品,1090107,台北市中山區
毒品,1090107,基隆市信義區
毒品,1090107,高雄市大樹區
毒品,1090107,台北市中山區
毒品,1090107,基隆市信義區
毒品,1090107,台中市北屯區
毒品,1090107,高雄市三民區
毒品,1090107,彰化縣永靖鄉
毒品,1090107,桃園市大溪區
毒品,1090107,新北市三重區
毒品,1090107,新北市五股區
毒品,1090107,桃園市大溪區
毒品,1090107,桃園市桃園區
毒品,1090107,南投縣草屯鎮
毒品,1090107,高雄市三民區
毒品,1090107,桃園市桃園區
毒品,1090107,新北市樹林區
毒品,1090107,新北市三重區
毒品,1090107,苗栗縣大湖鄉
毒品,1090107,南投縣仁愛鄉
毒品,1090107,苗栗縣通霄鎮
毒品,1090107,桃園市平鎮區
毒品,1090107,台中市中區
毒品,1090107,屏東縣萬丹鄉
毒品,1090107,桃園市中壢區
毒品,1090107,新北市中和區
毒品,1090107,桃園市蘆竹區
毒品,1090107,台南市永康區
毒品,1090107,台東縣台東市
毒品,1090107,桃園市中壢區
毒品,1090107,基隆市安樂區
毒品,1090107,新北市樹林區
毒品,1090107,高雄市前鎮區
毒品,1090107,彰化縣大村鄉
毒品,1090107,新北市新莊區
毒品,1090107,新北市新店區
毒品,1090107,桃園市中壢區
毒品,1090107,花蓮縣光復鄉
毒品,1090107,桃園市桃園區
毒品,1090107,新北市板橋區
毒品,1090107,高雄市小港區
毒品,1090107,台南市安南區
毒品,1090107,彰化縣社頭鄉
毒品,1090107,台中市北屯區
毒品,1090107,桃園市平鎮區
毒品,1090107,新竹縣關西鎮
毒品,1090107,桃園市平鎮區
毒品,1090107,苗栗縣頭屋鄉
毒品,1090107,基隆市仁愛區
毒品,1090107,台北市中山區
毒品,1090107,基隆市信義區
毒品,1090107,高雄市三民區
毒品,1090107,台中市西屯區
毒品,1090107,台北市士林區
毒品,1090107,台北市大安區
毒品,1090107,台中市北屯區
毒品,1090107,桃園市中壢區
毒品,1090107,桃園市桃園區
毒品,1090107,桃園市桃園區
毒品,1090107,高雄市鳳山區
毒品,1090107,高雄市鳥松區
毒品,1090107,台北市信義區
毒品,1090107,桃園市中壢區
毒品,1090107,桃園市中壢區
毒品,1090107,台南市善化區
毒品,1090107,桃園市平鎮區
毒品,1090107,台中市北屯區
毒品,1090107,台南市善化區
毒品,1090108,台北市中山區
毒品,1090108,台中市大里區
毒品,1090108,新北市三峽區
毒品,1090108,桃園市中壢區
毒品,1090108,台南市安定區
毒品,1090108,桃園市桃園區
毒品,1090108,桃園市桃園區
毒品,1090108,基隆市中山區
毒品,1090108,台北市文山區
毒品,1090108,苗栗縣通霄鎮
毒品,1090108,桃園市中壢區
毒品,1090108,高雄市湖內區
毒品,1090108,新北市樹林區
毒品,1090108,新北市樹林區
毒品,1090108,台北市文山區
毒品,1090108,屏東縣東港鎮
毒品,1090108,台北市大同區
毒品,1090108,台南市學甲區
毒品,1090108,桃園市平鎮區
毒品,1090108,台南市永康區
毒品,1090108,高雄市楠梓區
毒品,1090108,新北市汐止區
毒品,1090108,台南市安南區
毒品,1090108,苗栗縣造橋鄉
毒品,1090108,新竹縣五峰鄉
毒品,1090108,新北市三重區
毒品,1090108,新北市三重區
毒品,1090108,桃園市中壢區
毒品,1090108,新北市樹林區
毒品,1090108,新北市新莊區
毒品,1090108,高雄市小港區
毒品,1090108,嘉義市東區
毒品,1090108,台北市北投區
毒品,1090108,台北市萬華區
毒品,1090108,高雄市仁武區
毒品,1090108,台中市西屯區
毒品,1090108,桃園市中壢區
毒品,1090108,新北市永和區
毒品,1090108,台北市中山區
毒品,1090108,台北市中山區
毒品,1090108,桃園市中壢區
毒品,1090108,台北市中山區
毒品,1090108,新北市三重區
毒品,1090108,桃園市平鎮區
毒品,1090108,新北市板橋區
毒品,1090108,桃園市桃園區
毒品,1090108,台北市松山區
毒品,1090108,台北市松山區
毒品,1090108,台北市萬華區
毒品,1090108,高雄市前鎮區
毒品,1090108,桃園市中壢區
毒品,1090108,桃園市中壢區
毒品,1090108,高雄市岡山區
毒品,1090108,雲林縣麥寮鄉
毒品,1090108,彰化縣和美鎮
毒品,1090108,宜蘭縣羅東鎮
毒品,1090108,新北市板橋區
毒品,1090108,台北市信義區
毒品,1090108,台北市信義區
毒品,1090108,新北市新莊區
毒品,1090108,台中市大里區
毒品,1090108,台南市北區
毒品,1090108,高雄市苓雅區
毒品,1090108,高雄市三民區
毒品,1090108,新北市中和區
毒品,1090108,桃園市平鎮區
毒品,1090108,台北市南港區
毒品,1090108,屏東縣新園鄉
毒品,1090108,雲林縣斗六市
毒品,1090108,宜蘭縣宜蘭市
毒品,1090108,台北市信義區
毒品,1090108,新北市永和區
毒品,1090108,新北市新莊區
毒品,1090108,新北市新莊區
毒品,1090108,新北市三重區
毒品,1090108,新北市三重區
毒品,1090108,新北市新莊區
毒品,1090108,桃園市平鎮區
毒品,1090108,台南市東區
毒品,1090108,桃園市觀音區
毒品,1090108,台北市中山區
毒品,1090108,台北市萬華區
毒品,1090108,台北市萬華區
毒品,1090108,桃園市桃園區
毒品,1090108,新竹縣關西鎮
毒品,1090108,台北市中山區
毒品,1090108,高雄市杉林區
毒品,1090108,台北市信義區
毒品,1090108,新北市新莊區
毒品,1090109,台中市北屯區
毒品,1090109,新北市新莊區
毒品,1090109,南投縣南投市
毒品,1090109,高雄市岡山區
毒品,1090109,台南市北門區
毒品,1090109,桃園市中壢區
毒品,1090109,屏東縣東港鎮
毒品,1090109,台中市梧棲區
毒品,1090109,屏東縣瑪家鄉
毒品,1090109,高雄市苓雅區
毒品,1090109,宜蘭縣宜蘭市
毒品,1090109,台中市北屯區
毒品,1090109,新竹縣竹北市
毒品,1090109,彰化縣伸港鄉
毒品,1090109,苗栗縣大湖鄉
毒品,1090109,台北市南港區
毒品,1090109,屏東縣枋寮鄉
毒品,1090109,屏東縣潮州鎮
毒品,1090109,台南市永康區
毒品,1090109,台北市大安區
毒品,1090109,桃園市中壢區
毒品,1090109,花蓮縣瑞穗鄉
毒品,1090109,基隆市七堵區
毒品,1090109,高雄市林園區
毒品,1090109,桃園市中壢區
毒品,1090109,花蓮縣吉安鄉
毒品,1090109,新北市板橋區
毒品,1090109,新竹縣關西鎮
毒品,1090109,苗栗縣苗栗市
毒品,1090109,屏東縣內埔鄉
毒品,1090109,屏東縣林邊鄉
毒品,1090109,桃園市平鎮區
毒品,1090109,嘉義市西區
毒品,1090109,高雄市苓雅區
毒品,1090109,花蓮縣吉安鄉
毒品,1090109,高雄市苓雅區
毒品,1090109,台北市萬華區
毒品,1090109,台北市信義區
毒品,1090109,新北市五股區
毒品,1090109,台中市豐原區
毒品,1090109,新北市板橋區
毒品,1090109,新北市五股區
毒品,1090109,新北市五股區
毒品,1090109,嘉義市東區
毒品,1090109,桃園市龜山區
毒品,1090109,台南市新市區
毒品,1090109,台北市大安區
毒品,1090109,高雄市鳳山區
毒品,1090109,台南市永康區
毒品,1090109,台北市松山區
毒品,1090109,高雄市新興區
毒品,1090109,桃園市桃園區
毒品,1090109,台北市士林區
毒品,1090109,台中市清水區
毒品,1090109,彰化縣大村鄉
毒品,1090109,高雄市三民區
毒品,1090109,桃園市中壢區
毒品,1090109,台北市信義區
毒品,1090109,新北市三重區
毒品,1090109,桃園市大園區
毒品,1090109,新北市三重區
毒品,1090109,台南市北區
毒品,1090109,新竹市北區
毒品,1090109,台北市中山區
毒品,1090109,台北市中山區
毒品,1090109,新北市三重區
毒品,1090110,高雄市左營區
毒品,1090110,基隆市中正區
毒品,1090110,高雄市仁武區
毒品,1090110,桃園市大園區
毒品,1090110,桃園市平鎮區
毒品,1090110,台北市中正區
毒品,1090110,台中市西屯區
毒品,1090110,桃園市桃園區
毒品,1090110,桃園市平鎮區
毒品,1090110,高雄市路竹區
毒品,1090110,新北市瑞芳區
毒品,1090110,高雄市路竹區
毒品,1090110,彰化縣秀水鄉
毒品,1090110,台南市北區
毒品,1090110,台中市豐原區
毒品,1090110,台中市豐原區
毒品,1090110,台北市大同區
毒品,1090110,台北市文山區
毒品,1090110,桃園市龜山區
毒品,1090110,桃園市大園區
毒品,1090110,桃園市大園區
毒品,1090110,桃園市中壢區
毒品,1090110,基隆市仁愛區
毒品,1090110,屏東縣枋山鄉
毒品,1090110,宜蘭縣蘇澳鎮
毒品,1090110,高雄市楠梓區
毒品,1090110,桃園市大溪區
毒品,1090110,新竹市東區
毒品,1090110,高雄市鳳山區
毒品,1090110,桃園市復興區
毒品,1090110,基隆市安樂區
毒品,1090110,高雄市小港區
毒品,1090110,宜蘭縣宜蘭市
毒品,1090110,基隆市七堵區
毒品,1090110,台南市佳里區
毒品,1090110,花蓮縣吉安鄉
毒品,1090110,屏東縣枋山鄉
毒品,1090110,高雄市旗津區
毒品,1090110,台北市大同區
毒品,1090110,高雄市三民區
毒品,1090110,桃園市桃園區
毒品,1090110,新竹縣芎林鄉
毒品,1090110,新北市新店區
毒品,1090110,新北市三重區
毒品,1090110,台北市士林區
毒品,1090110,台南市北區
毒品,1090110,桃園市龜山區
毒品,1090110,桃園市中壢區
毒品,1090110,台南市官田區
毒品,1090110,高雄市左營區
毒品,1090110,桃園市新屋區
毒品,1090110,高雄市三民區
毒品,1090110,新竹縣竹北市
毒品,1090110,台中市梧棲區
毒品,1090110,彰化縣永靖鄉
毒品,1090110,屏東縣潮州鎮
毒品,1090110,台南市歸仁區
毒品,1090110,新北市樹林區
毒品,1090110,台中市西區
毒品,1090110,桃園市蘆竹區
毒品,1090110,台南市北區
毒品,1090110,台南市東區
毒品,1090110,彰化縣田中鎮
毒品,1090111,桃園市楊梅區
毒品,1090111,雲林縣土庫鎮
毒品,1090111,桃園市桃園區
毒品,1090111,桃園市中壢區
毒品,1090111,桃園市龍潭區
毒品,1090111,台中市西屯區
毒品,1090111,雲林縣斗六市
毒品,1090111,高雄市大寮區
毒品,1090111,台南市永康區
毒品,1090111,台南市北區
毒品,1090111,高雄市鼓山區
毒品,1090111,高雄市大寮區
毒品,1090111,新北市樹林區
毒品,1090111,桃園市平鎮區
毒品,1090111,台南市永康區
毒品,1090111,新北市樹林區
毒品,1090111,台中市北區
毒品,1090111,台中市北屯區
毒品,1090111,桃園市龜山區
毒品,1090111,新竹縣關西鎮
毒品,1090111,新北市板橋區
毒品,1090111,高雄市苓雅區
毒品,1090111,桃園市桃園區
毒品,1090111,台中市中區
毒品,1090111,新北市淡水區
毒品,1090111,新北市三重區
毒品,1090111,台中市梧棲區
毒品,1090111,高雄市楠梓區
毒品,1090111,桃園市楊梅區
毒品,1090111,台南市鹽水區
毒品,1090111,台南市善化區
毒品,1090111,基隆市信義區
毒品,1090111,台中市南區
毒品,1090111,新北市板橋區
毒品,1090111,台北市中山區
毒品,1090111,台南市學甲區
毒品,1090111,雲林縣麥寮鄉
毒品,1090111,台南市安南區
毒品,1090111,花蓮縣吉安鄉
毒品,1090111,高雄市鳳山區
毒品,1090111,台南市東區
毒品,1090111,台南市永康區
毒品,1090111,台南市永康區
毒品,1090111,彰化縣埔鹽鄉
毒品,1090112,南投縣國姓鄉
毒品,1090112,桃園市龜山區
毒品,1090112,彰化縣田中鎮
毒品,1090112,台南市北區
毒品,1090112,新北市三重區
毒品,1090112,新北市三重區
毒品,1090112,新北市三重區
毒品,1090112,新北市中和區
毒品,1090112,桃園市蘆竹區
毒品,1090112,新北市泰山區
毒品,1090112,屏東縣鹽埔鄉
毒品,1090112,台中市北區
毒品,1090112,台中市西屯區
毒品,1090112,台南市北門區
毒品,1090112,台北市南港區
毒品,1090112,台中市北屯區
毒品,1090112,台中市北屯區
毒品,1090112,台南市後壁區
毒品,1090112,台南市東區
毒品,1090112,台南市安南區
毒品,1090112,台北市中山區
毒品,1090112,高雄市大樹區
毒品,1090112,桃園市中壢區
毒品,1090112,台北市士林區
毒品,1090112,基隆市中正區
毒品,1090112,台北市萬華區
毒品,1090112,桃園市桃園區
毒品,1090112,基隆市仁愛區
毒品,1090112,高雄市左營區
毒品,1090112,宜蘭縣冬山鄉
毒品,1090112,宜蘭縣員山鄉
毒品,1090112,新竹縣湖口鄉
毒品,1090112,台北市北投區
毒品,1090112,桃園市中壢區
毒品,1090112,桃園市中壢區
毒品,1090112,台中市北區
毒品,1090112,新北市中和區
毒品,1090112,台中市大里區
毒品,1090112,台南市歸仁區
毒品,1090112,桃園市桃園區
毒品,1090112,彰化縣田尾鄉
毒品,1090112,桃園市桃園區
毒品,1090112,高雄市岡山區
毒品,1090112,桃園市桃園區
毒品,1090112,新北市三重區
毒品,1090112,新竹縣新埔鎮
毒品,1090112,台中市石岡區
毒品,1090112,新北市土城區
毒品,1090112,新北市三重區
毒品,1090112,桃園市桃園區
毒品,1090112,高雄市苓雅區
毒品,1090112,新北市三峽區
毒品,1090112,台東縣台東市
毒品,1090112,彰化縣田中鎮
毒品,1090112,新北市新莊區
毒品,1090112,新北市三峽區
毒品,1090112,台中市北區
毒品,1090112,台中市梧棲區
毒品,1090112,台南市新化區
毒品,1090112,台中市大里區
毒品,1090112,南投縣國姓鄉
毒品,1090112,桃園市桃園區
毒品,1090112,台中市大甲區
毒品,1090112,桃園市大園區
毒品,1090112,台南市山上區
毒品,1090112,南投縣草屯鎮
毒品,1090112,花蓮縣富里鄉
毒品,1090112,新北市中和區
毒品,1090112,桃園市大園區
毒品,1090112,台南市新化區
毒品,1090112,台北市北投區
毒品,1090113,新北市汐止區
毒品,1090113,台北市士林區
毒品,1090113,桃園市中壢區
毒品,1090113,台南市安南區
毒品,1090113,台中市西屯區
毒品,1090113,台北市中山區
毒品,1090113,台中市西區
毒品,1090113,桃園市桃園區
毒品,1090113,桃園市桃園區
毒品,1090113,桃園市八德區
毒品,1090113,台南市東區
毒品,1090113,台中市太平區
毒品,1090113,台北市萬華區
毒品,1090113,屏東縣東港鎮
毒品,1090113,彰化縣大村鄉
毒品,1090113,新北市蘆洲區
毒品,1090113,桃園市大園區
毒品,1090113,台南市永康區
毒品,1090113,新北市蘆洲區
毒品,1090113,高雄市三民區
毒品,1090113,新北市三重區
毒品,1090113,嘉義市西區
毒品,1090113,台東縣台東市
毒品,1090113,台中市北區
毒品,1090113,台南市永康區
毒品,1090113,台南市永康區
毒品,1090113,台北市中山區
毒品,1090113,桃園市八德區
毒品,1090113,基隆市七堵區
毒品,1090113,新北市三重區
毒品,1090113,新北市三重區
毒品,1090113,新北市新店區
毒品,1090113,台北市萬華區
毒品,1090113,新北市新莊區
毒品,1090113,屏東縣屏東市
毒品,1090113,新北市三重區
